GridArea;Type_Of_MP;Physical_Status;Settlement_Method;Count
357;E17;D03;D01;2
357;E17;D03;E02;1
357;E17;E23;D01;5
357;E18;D02;;1
357;E18;D02;;1
357;E18;D02;;1
357;E20;E22;;20
370;E17;D03;D01;1
370;E17;E22;D01;10
370;E17;E22;D01;8
370;E17;E22;D01;1
370;E17;E22;E02;2
370;E17;E22;E02;1
370;E17;E22;D01;22
370;E17;E22;D01;13
370;E17;E22;D01;39
370;E17;E22;D01;2
370;E17;E22;E02;1
370;E17;E22;D01;3
370;E17;D03;D01;1
370;E17;E22;D01;278
370;E17;E22;D01;5
370;E17;E22;D01;17
370;E17;E22;E02;1
370;E17;E22;D01;1
370;E17;E22;D01;2
370;E17;E22;D01;2
370;E17;E22;D01;2
370;E17;D03;D01;1
370;E17;E22;D01;43
370;E17;E22;D01;20
370;E17;E22;D01;3
370;E17;E22;D01;30
370;E17;E22;D01;9
370;E18;E22;;6
370;E17;E22;D01;1
370;E18;E22;;1
370;E17;E22;D01;4
370;E17;E22;D01;14
370;E17;E22;D01;10
370;E17;D03;D01;1
370;E17;E22;D01;859
370;E17;E22;D01;4
370;E17;E22;D01;61
370;E17;E23;D01;2
370;E17;E22;D01;83
370;E17;E22;D01;1
370;E17;E23;D01;1
370;E17;E22;D01;3
370;E17;E22;D01;78
370;E17;E22;D01;1
370;E17;E22;D01;2
370;E17;E22;E02;2
370;E17;E22;E02;1
370;E17;E22;D01;138
370;E17;E22;D01;2
370;E17;E22;E02;2
370;E17;E22;D01;2
370;E18;E22;;1
370;E17;E22;D01;1
370;E17;E22;D01;1
370;E17;E22;D01;39
370;E17;E22;D01;3
370;E17;E22;D01;24
370;E18;E22;;102
370;E17;E22;D01;27
370;E18;E22;;5
370;E17;E22;D01;9
370;E17;E22;D01;1
370;D02;D02;;105
370;D02;D02;;2
370;D04;D02;;1
370;D04;D02;;3
370;D04;E22;;102
370;D05;D02;;1
370;D05;E22;;1
370;D06;D02;;2
370;D06;E22;;114
370;D07;D02;;2
370;D07;E22;;104
370;D07;E22;;10
370;D09;D02;;1
370;D09;E22;;1
370;D14;D02;;10
370;D14;E22;;139
370;D15;E22;;102
370;D99;D02;;315
370;E17;D02;D01;2
370;E17;D02;E01;40
370;E17;D02;E01;1
370;E17;D02;E01;2
370;E17;D02;E02;48
370;E17;D03;D01;2
370;E17;E23;D01;2
370;E18;D02;;3
370;E18;D02;;1
370;E20;D02;;48
371;E17;E22;D01;2
371;E17;E22;E02;1
371;E17;E22;D01;31
371;E17;E22;E01;2
371;E17;E22;E02;3
371;E17;E22;D01;2
371;E17;E22;E02;2
371;E17;E22;D01;59
371;E17;E22;D01;1
371;E17;E22;E01;1
371;E17;E22;D01;1
371;E17;E22;D01;3
371;E17;E22;D01;192
371;E17;E22;D01;3
371;E17;E22;E01;4
371;E17;E22;E02;1
371;E17;E22;E02;1
371;E17;E22;D01;1
371;E17;E22;D01;4
371;E17;E22;D01;2
371;E17;E22;E02;2
371;E17;E22;D01;28
371;E17;E22;D01;1
371;E17;E22;D01;11
371;E17;E22;D01;36
371;E17;E22;D01;2
371;E18;D03;;2
371;E18;E22;;1
371;E18;E22;;1
371;E18;E22;;1
371;E18;E22;;5
371;E17;E22;D01;1
371;E17;E22;D01;4
371;E17;E22;D01;13
371;E17;E22;D01;6
371;E17;E22;D01;107
371;E17;E22;D01;1
371;E17;E22;E01;1
371;E17;E22;E02;2
371;E17;E23;D01;1
371;E17;E22;D01;1
371;E17;E22;E02;1
371;E17;E22;D01;48
371;E17;E22;E01;1
371;E17;E22;E02;1
371;E17;E22;D01;4
371;E18;E22;;1
371;E17;E22;D01;4
371;E17;E22;D01;30
371;E17;E22;D01;1
371;E17;E22;D01;16
371;E18;E22;;69
371;E17;E22;D01;21
371;E17;E22;D01;2308
371;E17;E22;D01;1
371;E17;E22;D01;61
371;E17;E22;E01;27
371;E17;E22;E01;1
371;E17;E22;E01;2
371;E17;E22;E02;7
371;E17;E22;E02;7
371;E17;E23;D01;1
371;E17;E23;E01;1
371;E18;D03;;1
371;E18;E22;;6
371;E18;E22;;1
371;E17;E22;D01;6
371;E17;E22;E01;1
371;D02;D02;;69
371;D02;D02;;4
371;D04;D02;;2
371;D04;E22;;69
371;D06;D02;;5
371;D06;E22;;2
371;D06;E22;;85
371;D07;D02;;3
371;D07;E22;;72
371;D07;E22;;15
371;D14;E22;;4
371;D15;E22;;69
371;D99;D02;;207
371;E17;D02;E01;17
371;E17;D02;E01;2
371;E17;D02;E01;9
371;E17;D02;E01;14
371;E17;D02;E01;1
371;E17;D02;E02;1
371;E17;E23;D01;2
371;E18;D02;;1
371;E18;D02;;2
371;E20;D02;;1
371;E20;E22;;26
381;E17;E22;D01;1
381;E17;E22;D01;10
381;E17;E22;E02;6
381;E17;E22;D01;31
381;E17;E22;D01;1
381;E17;E22;E02;7
381;E18;E22;;1
381;E18;E22;;3
381;E17;E22;D01;5
381;E17;E22;E02;2
381;E17;E22;D01;38
381;E17;E22;D01;2
381;E17;E22;E02;2
381;E17;E22;D01;4
381;E17;E22;D01;18
381;E17;E22;E02;9
381;E17;E22;E02;1
381;E17;E22;D01;1
381;E17;E22;D01;2
381;E17;E22;E02;2
381;E17;E22;D01;1
381;E17;E22;D01;15
381;E17;E22;D01;1
381;E17;E22;D01;3
381;E17;E22;D01;12
381;E17;E22;D01;1
381;E17;E22;D01;1
381;E17;E22;D01;1
381;E18;E22;;1
381;E18;E22;;3
381;E17;E22;D01;1
381;E18;E22;;1
381;E17;E22;D01;5
381;E17;E22;D01;1
381;E17;E22;D01;11
381;E17;E22;D01;1
381;E17;E22;D01;4
381;E17;D03;D01;1
381;E17;E22;D01;4
381;E17;E22;D01;1482
381;E17;E22;D01;2
381;E17;E22;D01;81
381;E17;E22;E02;3
381;E17;E22;D01;1
381;E17;E22;D01;4
381;E17;E22;D01;1
381;E17;E22;D01;39
381;E17;E22;D01;1
381;E17;E22;E02;1
381;E17;E22;D01;9
381;E17;E22;E02;1
381;E18;E22;;1
381;E17;E22;D01;1
381;E17;E22;D01;11
381;E17;E22;D01;7
381;E18;E22;;89
381;E17;E22;D01;11
381;E17;E22;D01;2
381;E18;E22;;2
381;E17;E22;D01;1
381;D02;D02;;90
381;D02;D02;;2
381;D04;E22;;89
381;D06;E22;;96
381;D07;D02;;5
381;D07;E22;;5
381;D07;E22;;91
381;D14;E22;;8
381;D15;E22;;89
381;D99;D02;;445
381;E17;D02;D01;9
381;E17;D02;E01;9
381;E17;D02;E01;7
381;E17;D02;E01;18
381;E18;D02;;2
381;E18;D02;;1
381;E18;D02;;1
384;E17;E22;E01;4
384;E17;E22;E01;72
384;E17;E22;E01;6
384;E17;E22;E01;1
384;E17;E22;E02;6
384;E17;E23;E01;1
384;E17;E22;E01;21
384;E17;E22;E01;2
384;E17;E22;E02;2
384;E17;E22;E01;3
384;E17;E22;E01;58
384;E17;E22;E02;1
384;E17;E22;E01;3
384;E17;E22;D01;1
384;E17;E22;E01;55
384;E17;E22;E01;2
384;E17;E22;E02;4
384;E17;E22;E01;1
384;E17;E22;E02;1
384;E17;E22;E01;2
384;E17;E22;E01;2
384;E17;E22;D01;3
384;E17;E22;E01;31
384;E17;E22;E01;17
384;E17;E22;E02;2
384;E17;E22;D01;3
384;E17;E22;E01;21
384;E18;E22;;2
384;E17;E22;E01;1
384;E18;E22;;1
384;E17;E22;D01;1
384;E17;E22;E01;6
384;E17;E22;E01;12
384;E17;E22;E01;5
384;E17;E22;E01;8
384;E17;D03;E01;3
384;E17;E22;D01;4
384;E17;E22;D01;2
384;E17;E22;D01;46
384;E17;E22;E01;1693
384;E17;E22;E01;5
384;E17;E22;E01;3
384;E17;E22;E01;3
384;E17;E22;E02;6
384;E17;E22;E01;1
384;E17;E22;E01;12
384;E17;E22;D01;1
384;E17;E22;D01;1
384;E17;E22;E01;62
384;E17;E22;E01;1
384;E17;E22;E01;2
384;E17;E22;E02;6
384;E17;E22;E02;1
384;E18;E22;;1
384;E17;E22;E01;55
384;E17;E22;E01;1
384;E17;E22;E02;2
384;E17;E22;E01;11
384;E18;E22;;1
384;E17;E22;E01;1
384;E17;E22;D01;1
384;E17;E22;D01;1
384;E17;E22;E01;37
384;E17;E22;E01;13
384;E18;E22;;60
384;E17;E22;D01;3
384;E17;E22;E01;32
384;E18;E22;;6
384;E18;E22;;1
384;E17;E22;D01;1
384;E17;E22;E01;3
384;E17;D03;D01;1
384;E17;E22;D01;2
384;D02;D02;;62
384;D02;D02;;7
384;D04;D02;;1
384;D04;E22;;60
384;D05;D02;;1
384;D05;E22;;1
384;D06;D02;;1
384;D06;E22;;71
384;D07;D02;;1
384;D07;E22;;67
384;D07;E22;;4
384;D08;D02;;1
384;D08;E22;;1
384;D09;D02;;1
384;D09;E22;;1
384;D14;D02;;3
384;D14;E22;;22
384;D15;E22;;60
384;D99;D02;;185
384;D99;E22;;1
384;E17;D02;D01;4
384;E17;D02;E01;76
384;E17;D02;E01;1
384;E17;D02;E01;4
384;E17;D02;E02;5
384;E17;E23;E01;1
384;E18;D02;;2
384;E18;D02;;1
385;E17;E22;E01;4
385;E17;E22;E02;1
385;E17;E22;D01;1
385;E17;E22;E01;59
385;E17;E22;E01;3
385;E17;E22;E02;8
385;E17;E22;E01;16
385;E17;E22;E02;7
385;E18;E22;;1
385;E17;E22;E01;1
385;E17;E22;D01;1
385;E17;E22;E01;32
385;E17;E22;E01;6
385;E17;E22;D01;2
385;E17;E22;E01;74
385;E17;E22;E02;4
385;E17;E22;E01;1
385;E17;E22;E01;1
385;E17;E22;E01;5
385;E17;E22;E02;1
385;E18;E22;;1
385;E17;E22;E01;5
385;E17;E22;E02;1
385;E17;E22;D01;1
385;E17;E22;E01;43
385;E17;E22;E02;1
385;E17;D03;E01;1
385;E17;E22;E01;16
385;E17;E22;D01;1
385;E17;E22;E01;101
385;E17;E22;E01;3
385;E18;E22;;1
385;E17;E22;E01;4
385;E17;E22;E01;13
385;E17;E22;E01;3
385;E17;E22;E01;4
385;E17;E22;D01;9
385;E17;E22;D01;56
385;E17;E22;E01;1623
385;E17;E22;E01;5
385;E17;E22;E01;7
385;E17;E22;E02;3
385;E17;E22;E01;1
385;E17;E22;E01;5
385;E17;D03;D01;1
385;E17;E22;D01;1
385;E17;E22;D01;3
385;E17;E22;E01;64
385;E17;E22;E02;4
385;E18;E22;;1
385;E17;D03;D01;3
385;E17;E22;D01;7
385;E17;E22;D01;4
385;E17;E22;E01;88
385;E17;E22;E02;1
385;E17;E22;E01;22
385;E18;E22;;1
385;E17;E22;E01;27
385;E17;E22;E01;10
385;E18;E22;;67
385;E17;E22;E01;20
385;E18;E22;;5
385;E17;E22;E01;3
385;D02;D02;;50
385;D02;D02;;68
385;D02;D02;;8
385;D04;D02;;1
385;D04;E22;;67
385;D05;D02;;2
385;D05;E22;;1
385;D06;D02;;1
385;D06;E22;;74
385;D07;D02;;1
385;D07;E22;;77
385;D07;E22;;2
385;D09;D02;;1
385;D10;D02;;1
385;D11;D02;;1
385;D14;D02;;5
385;D14;E22;;47
385;D15;D02;;1
385;D15;E22;;67
385;D99;D02;;5
385;D99;D02;;206
385;D99;E22;;2
385;E17;D02;D01;1
385;E17;D02;E01;35
385;E17;D02;E01;18
385;E17;D02;E02;1
385;E17;D03;E01;1
385;E17;E23;E01;1
385;E18;D02;;1
385;E18;D02;;1
396;E17;E22;D01;3
396;E17;E22;D01;1
396;E17;E22;D01;11
396;E17;E22;E02;10
396;E17;E22;D01;27
396;E17;E22;E02;3
396;E17;E22;E02;2
396;E17;E22;D01;36
396;E17;E22;D01;2
396;E17;E22;D01;157
396;E17;E22;D01;4
396;E17;E22;E02;14
396;E17;E22;D01;27
396;E17;E22;D01;5
396;E17;E22;D01;1
396;E17;E22;D01;1
396;E17;E22;D01;3
396;E17;E22;D01;1
396;E17;E22;D01;2
396;E17;E22;E02;1
396;E17;E22;D01;26
396;E17;E22;D01;2
396;E17;E22;D01;14
396;E17;E22;D01;1
396;E17;E22;D01;25
396;E17;E22;D01;1
396;E17;E22;D01;1
396;E18;E22;;10
396;E17;E22;D01;1
396;E17;E22;D01;5
396;E17;E22;D01;7
396;E17;E22;D01;13
396;E17;D03;D01;1
396;E17;E22;D01;1743
396;E17;E22;D01;9
396;E17;E22;D01;9
396;E17;E22;D01;87
396;E17;E22;E02;2
396;E17;E22;D01;6
396;E17;E22;D01;1
396;E17;E22;D01;1
396;E17;E22;D01;25
396;E17;E22;D01;1
396;E17;E22;E02;4
396;E17;E22;D01;71
396;E17;E22;D01;1
396;E17;E22;E02;3
396;E17;E22;D01;13
396;E17;E22;D01;2
396;E17;E22;D01;1
396;E18;E22;;1
396;E17;E22;D01;2
396;E17;E22;D01;30
396;E17;E22;D01;1
396;E17;E22;D01;7
396;E18;E22;;105
396;E17;E22;D01;17
396;E17;E22;D01;2
396;E18;E22;;1
396;E18;E22;;8
396;E17;E22;D01;4
396;D02;D02;;105
396;D02;D02;;11
396;D04;E22;;105
396;D05;E22;;1
396;D06;E22;;124
396;D07;D02;;1
396;D07;D02;;1
396;D07;E22;;123
396;D07;E22;;1
396;D09;E22;;1
396;D14;D02;;2
396;D14;E22;;45
396;D15;E22;;105
396;D99;D02;;315
396;D99;E22;;1
396;E17;D02;D01;4
396;E17;D02;E01;3
396;E17;D02;E01;31
396;E17;D03;D01;6
398;E17;E22;E01;1
398;E17;E22;E01;1
398;E17;E22;D01;1
398;E17;E22;D01;1
398;E17;E22;D01;1
398;E17;E22;E01;29
398;E17;E22;E01;1
398;E17;E22;E02;10
398;E17;E22;D01;1
398;E17;E22;E01;23
398;E17;E22;E02;16
398;E17;E22;E01;8
398;E17;E22;E02;1
398;E17;E22;E02;1
398;E17;E22;E01;1
398;E17;E22;E01;32
398;E17;E22;E02;7
398;E17;E22;E01;1
398;E17;E22;D01;1
398;E17;E22;D01;1
398;E17;E22;E01;90
398;E17;E22;E02;17
398;E17;E22;E02;1
398;E17;E22;E01;3
398;E17;E22;E01;2
398;E17;E22;E01;1
398;E17;E22;E01;2
398;E17;E22;E02;3
398;E17;E22;D01;2
398;E17;E22;E01;21
398;E17;E22;E02;2
398;E17;E22;D01;2
398;E17;E22;E01;23
398;E17;E22;D01;5
398;E17;E22;E01;62
398;E18;E22;;8
398;E17;E22;D01;1
398;E17;E22;E01;2
398;E18;E22;;1
398;E17;E22;E01;3
398;E17;E22;E01;12
398;E17;E22;E01;15
398;E17;D03;D01;1
398;E17;E22;D01;12
398;E17;E22;D01;2
398;E17;E22;D01;85
398;E17;E22;E01;1582
398;E17;E22;E01;10
398;E17;E22;E01;1
398;E17;E22;E01;2
398;E17;E22;E02;3
398;E17;E22;E01;10
398;E17;E23;E01;1
398;E17;E22;E01;1
398;E17;E22;E01;47
398;E17;E22;E01;1
398;E17;E22;E02;1
398;E17;E22;D01;3
398;E17;E22;E01;53
398;E17;E22;E01;1
398;E17;E22;E02;4
398;E17;E22;E01;4
398;E18;E22;;1
